ID,p_hat
6137,0.52
6138,0.88
6139,0.68
6140,0.26
6141,0.26
6142,0.58
6143,0.04
6144,0.18
6145,0.18
6146,0.44
6147,0.42
6148,0.5
6149,0.44
6150,0.42
6151,0.56
6152,0.26
6153,0.46
6154,0.78
6155,0.18
6156,0.28
6157,0.36
6158,0.62
6159,0.26
6160,0.6
6161,0.28
6162,0.66
6163,0.36
6164,0.2
6165,0.06
6166,0.44
6167,0.68
6168,0.64
6169,0.28
6170,0.02
6171,0.74
6172,0.32
6173,0.3
6174,0.08
6175,0.48
6176,0.28
6177,0.48
6178,0.34
6179,0.08
6180,0.34
6181,0.82
6182,0.38
6183,0.32
6184,0.4
6185,0.74
6186,0.58
6187,0.28
6188,0.84
6189,0.5
6190,0.08
6191,0.26
6192,0.66
6193,0.72
6194,0.18
6195,0.78
6196,0.74
6197,0.62
6198,0.74
6199,0.06
6200,0.74
6201,0.36
6202,0.26
6203,0.5
6204,0.34
6205,0.62
6206,0.8
6207,0.62
6208,0.08
6209,0.3
6210,0.76
6211,0.38
6212,0.58
6213,0.14
6214,0.74
6215,0.08
6216,0.22
6217,0.44
6218,0.7
6219,0.34
6220,0.64
6221,0.56
6222,0.14
6223,0.1
6224,0.76
6225,0.24
6226,0.28
6227,0.96
6228,0.36
6229,0.26
6230,0.86
6231,0.62
6232,0.42
6233,0.4
6234,0.52
6235,0.12
6236,0.6
6237,0.36
6238,0.04
6239,0.14
6240,0.16
6241,0.32
6242,0.7
6243,0.78
6244,0.5
6245,0.24
6246,0.32
6247,0.22
6248,0.48
6249,0.52
6250,0.56
6251,0.12
6252,0.54
6253,0.38
6254,0.72
6255,0.5
6256,0.6
6257,0.8
6258,0.18
6259,0.46
6260,0.46
6261,0.88
6262,0.2
6263,0.72
6264,0.86
6265,0.24
6266,0.48
6267,0.38
6268,0.36
6269,0.06
6270,0.38
6271,0.7
6272,0.7
6273,0.72
6274,0.72
6275,0.06
6276,0.62
6277,0.42
6278,0.22
6279,0.54
6280,0.28
6281,0.24
6282,0.7
6283,0.04
6284,0.48
6285,0.72
6286,0.56
6287,0.1
6288,0.7
6289,0.28
6290,0.7
6291,0.32
6292,0.06
6293,0.46
6294,0.56
6295,0.2
6296,0.52
6297,0.18
6298,0.62
6299,0.3
6300,0.48
6301,0.8
6302,0.42
6303,0.78
6304,0.18
6305,0.26
6306,0.92
6307,0.42
6308,0.68
6309,0.48
6310,0.24
6311,0.54
6312,0.28
6313,0.68
6314,0.3
6315,0.54
6316,0.18
6317,0.24
6318,0.9
6319,0.22
6320,0.22
6321,0.28
6322,0.06
6323,0.64
6324,0.28
6325,0.28
6326,0.74
6327,0.1
6328,0.88
6329,0.92
6330,0.8
6331,0.26
6332,0.22
6333,0.3
6334,0.08
6335,0.3
6336,0.66
6337,0.26
6338,0.72
6339,0.16
6340,0.28
6341,0.3
6342,0.74
6343,0.36
6344,0.68
6345,0.02
6346,0.54
6347,0.54
6348,0.04
6349,0.4
6350,0.28
6351,0.54
6352,0.4
6353,0.36
6354,0.1
6355,0.005
6356,0.66
6357,0.16
6358,0.44
6359,0.44
6360,0.46
6361,0.38
6362,0.06
6363,0.44
6364,0.74
6365,0.76
6366,0.34
6367,0.2
6368,0.42
6369,0.62
6370,0.24
6371,0.62
6372,0.64
6373,0.28
6374,0.56
6375,0.8
6376,0.74
6377,0.28
6378,0.78
6379,0.38
6380,0.18
6381,0.4
6382,0.16
6383,0.76
6384,0.68
6385,0.7
6386,0.32
6387,0.16
6388,0.14
6389,0.3
6390,0.1
6391,0.58
6392,0.28
6393,0.56
6394,0.18
6395,0.64
6396,0.3
6397,0.22
6398,0.58
6399,0.52
6400,0.48
6401,0.08
6402,0.7
6403,0.8
6404,0.46
6405,0.12
6406,0.34
6407,0.12
6408,0.16
6409,0.36
6410,0.88
6411,0.5
6412,0.1
6413,0.32
6414,0.2
6415,0.82
6416,0.16
6417,0.5
6418,0.6
6419,0.6
6420,0.58
6421,0.52
6422,0.08
6423,0.46
6424,0.22
6425,0.7
6426,0.32
6427,0.42
6428,0.28
6429,0.32
6430,0.74
6431,0.22
6432,0.56
6433,0.64
6434,0.34
6435,0.34
6436,0.52
6437,0.38
6438,0.7
6439,0.4
6440,0.1
6441,0.64
6442,0.26
6443,0.08
6444,0.08
6445,0.62
6446,0.12
6447,0.66
6448,0.2
6449,0.28
6450,0.3
6451,0.6
6452,0.54
6453,0.3
6454,0.68
6455,0.36
6456,0.26
6457,0.18
6458,0.2
6459,0.52
6460,0.84
6461,0.38
6462,0.3
6463,0.16
6464,0.26
6465,0.48
6466,0.58
6467,0.38
6468,0.28
6469,0.3
6470,0.28
6471,0.36
6472,0.44
6473,0.62
6474,0.62
6475,0.48
6476,0.72
6477,0.18
6478,0.78
6479,0.26
6480,0.54
6481,0.62
6482,0.44
6483,0.46
6484,0.5
6485,0.16
6486,0.46
6487,0.7
6488,0.52
6489,0.56
6490,0.72
6491,0.56
6492,0.34
6493,0.18
6494,0.64
6495,0.5
6496,0.76
6497,0.8
6498,0.24
6499,0.76
6500,0.32
6501,0.48
6502,0.24
6503,0.16
6504,0.7
6505,0.08
6506,0.5
6507,0.42
6508,0.28
6509,0.12
6510,0.14
6511,0.36
6512,0.28
6513,0.7
6514,0.08
6515,0.18
6516,0.6
6517,0.5
6518,0.78
6519,0.84
6520,0.86
6521,0.52
6522,0.54
6523,0.8
6524,0.68
6525,0.12
6526,0.68
6527,0.24
6528,0.34
6529,0.08
6530,0.08
6531,0.66
6532,0.26
6533,0.22
6534,0.02
6535,0.32
6536,0.72
6537,0.58
6538,0.44
6539,0.2
6540,0.34
6541,0.28
6542,0.72
6543,0.3
6544,0.04
6545,0.16
6546,0.06
6547,0.1
6548,0.34
6549,0.44
6550,0.5
6551,0.54
6552,0.6
6553,0.56
6554,0.38
6555,0.7
6556,0.5
6557,0.52
6558,0.62
6559,0.54
6560,0.12
6561,0.18
6562,0.32
6563,0.7
6564,0.88
6565,0.66
6566,0.82
6567,0.42
6568,0.72
6569,0.1
6570,0.18
6571,0.62
6572,0.32
6573,0.06
6574,0.38
6575,0.9
6576,0.54
6577,0.08
6578,0.46
6579,0.16
6580,0.72
6581,0.2
6582,0.86
6583,0.98
6584,0.06
6585,0.4
6586,0.62
6587,0.24
6588,0.62
6589,0.66
6590,0.26
6591,0.24
6592,0.56
6593,0.1
6594,0.08
6595,0.08
6596,0.68
6597,0.66
6598,0.56
6599,0.38
6600,0.48
6601,0.5
6602,0.18
6603,0.9
6604,0.52
6605,0.3
6606,0.76
6607,0.46
6608,0.44
6609,0.4
6610,0.24
6611,0.76
6612,0.32
6613,0.18
6614,0.08
6615,0.5
6616,0.2
6617,0.7
6618,0.38
6619,0.52
6620,0.52
6621,0.58
6622,0.16
6623,0.7
6624,0.58
6625,0.44
6626,0.26
6627,0.68
6628,0.92
6629,0.24
6630,0.58
6631,0.18
6632,0.4
6633,0.9
6634,0.56
6635,0.62
6636,0.18
6637,0.78
6638,0.5
6639,0.1
6640,0.72
6641,0.32
6642,0.6
6643,0.32
6644,0.56
6645,0.5
6646,0.84
6647,0.22
6648,0.74
6649,0.56
6650,0.18
6651,0.36
6652,0.34
6653,0.18
6654,0.56
6655,0.2
6656,0.62
6657,0.92
6658,0.74
6659,0.14
6660,0.22
6661,0.16
6662,0.54
6663,0.46
6664,0.52
6665,0.68
6666,0.7
6667,0.42
6668,0.52
6669,0.22
6670,0.78
6671,0.22
6672,0.1
6673,0.64
6674,0.7
6675,0.28
6676,0.54
6677,0.52
6678,0.44
6679,0.18
6680,0.42
6681,0.32
6682,0.6
6683,0.52
6684,0.8
6685,0.32
6686,0.62
6687,0.1
6688,0.54
6689,0.5
6690,0.76
6691,0.54
6692,0.28
6693,0.28
6694,0.2
6695,0.88
6696,0.42
6697,0.54
6698,0.68
6699,0.4
6700,0.2
6701,0.56
6702,0.1
6703,0.76
6704,0.16
6705,0.82
6706,0.1
6707,0.56
6708,0.52
6709,0.06
6710,0.18
6711,0.74
6712,0.48
6713,0.14
6714,0.42
6715,0.84
6716,0.42
6717,0.42
6718,0.88
6719,0.16
6720,0.6
6721,0.66
6722,0.86
6723,0.44
6724,0.42
6725,0.8
6726,0.82
6727,0.04
6728,0.18
6729,0.4
6730,0.38
6731,0.62
6732,0.44
6733,0.84
6734,0.42
6735,0.72
6736,0.48
6737,0.48
6738,0.66
6739,0.1
6740,0.72
6741,0.74
6742,0.06
6743,0.14
6744,0.42
6745,0.56
6746,0.2
6747,0.5
6748,0.9
6749,0.72
6750,0.58
6751,0.36
6752,0.72
6753,0.54
6754,0.48
6755,0.4
6756,0.08
6757,0.86
6758,0.18
6759,0.12
6760,0.24
6761,0.02
6762,0.7
6763,0.5
6764,0.44
6765,0.14
6766,0.3
6767,0.66
6768,0.74
6769,0.76
6770,0.14
6771,0.38
6772,0.4
6773,0.56
6774,0.94
6775,0.54
6776,0.54
6777,0.24
6778,0.6
6779,0.46
6780,0.28
6781,0.46
6782,0.3
6783,0.26
6784,0.32
6785,0.2
6786,0.48
6787,0.44
6788,0.64
6789,0.68
6790,0.48
6791,0.84
6792,0.68
6793,0.24
6794,0.04
6795,0.16
6796,0.02
6797,0.7
6798,0.88
6799,0.72
6800,0.46
6801,0.24
6802,0.2
6803,0.48
6804,0.64
6805,0.12
6806,0.64
6807,0.64
6808,0.18
6809,0.6
6810,0.3
6811,0.12
6812,0.18
6813,0.28
6814,0.86
6815,0.34
6816,0.88
6817,0.68
6818,0.28
6819,0.56
6820,0.54
6821,0.74
6822,0.7
6823,0.6
6824,0.24
6825,0.08
6826,0.72
6827,0.3
6828,0.6
6829,0.52
6830,0.56
6831,0.38
6832,0.24
6833,0.12
6834,0.34
6835,0.26
6836,0.28
6837,0.26
6838,0.46
6839,0.88
6840,0.08
6841,0.42
6842,0.22
6843,0.56
6844,0.12
6845,0.32
6846,0.46
6847,0.54
6848,0.52
6849,0.7
6850,0.94
6851,0.54
6852,0.38
6853,0.3
6854,0.82
6855,0.66
6856,0.86
6857,0.5
6858,0.78
6859,0.36
6860,0.62
6861,0.76
6862,0.26
6863,0.7
6864,0.4
6865,0.54
6866,0.14
6867,0.24
6868,0.86
6869,0.82
6870,0.26
6871,0.62
6872,0.82
6873,0.24
6874,0.3
6875,0.7
6876,0.4
6877,0.2
6878,0.74
6879,0.46
6880,0.84
6881,0.44
6882,0.5
6883,0.82
6884,0.76
6885,0.04
6886,0.2
6887,0.4
6888,0.6
6889,0.22
6890,0.22
6891,0.08
6892,0.02
6893,0.52
6894,0.4
6895,0.26
6896,0.32
6897,0.66
6898,0.56
6899,0.74
6900,0.66
6901,0.78
6902,0.88
6903,0.66
6904,0.48
6905,0.54
6906,0.44
6907,0.64
6908,0.1
6909,0.42
6910,0.66
6911,0.4
6912,0.3
6913,0.3
6914,0.58
6915,0.72
6916,0.84
6917,0.54
6918,0.52
6919,0.8
6920,0.42
6921,0.18
6922,0.46
6923,0.58
6924,0.12
6925,0.16
6926,0.08
6927,0.005
6928,0.18
6929,0.24
6930,0.24
6931,0.54
6932,0.5
6933,0.32
6934,0.16
6935,0.6
6936,0.6
6937,0.74
6938,0.58
6939,0.68
6940,0.34
6941,0.76
6942,0.54
6943,0.16
6944,0.42
6945,0.3
6946,0.76
6947,0.34
6948,0.14
6949,0.38
6950,0.16
6951,0.06
6952,0.54
6953,0.82
6954,0.74
6955,0.1
6956,0.88
6957,0.24
6958,0.06
6959,0.38
6960,0.12
6961,0.28
6962,0.84
6963,0.18
6964,0.08
6965,0.78
6966,0.96
6967,0.46
6968,0.74
6969,0.36
6970,0.32
6971,0.96
6972,0.26
6973,0.06
6974,0.54
6975,0.32
6976,0.26
6977,0.2
6978,0.26
6979,0.18
6980,0.64
6981,0.64
6982,0.78
6983,0.46
6984,0.24
6985,0.32
6986,0.28
6987,0.2
6988,0.66
6989,0.26
6990,0.48
6991,0.12
6992,0.8
6993,0.86
6994,0.26
6995,0.2
6996,0.64
6997,0.52
6998,0.86
6999,0.62
7000,0.005
7001,0.68
7002,0.34
7003,0.6
7004,0.24
7005,0.38
7006,0.1
7007,0.54
7008,0.22
7009,0.9
7010,0.1
7011,0.04
7012,0.66
7013,0.52
7014,0.54
7015,0.76
7016,0.24
7017,0.14
7018,0.76
7019,0.44
7020,0.76
7021,0.82
7022,0.36
7023,0.46
7024,0.66
7025,0.86
7026,0.34
7027,0.78
7028,0.96
7029,0.8
7030,0.66
7031,0.76
7032,0.28
7033,0.78
7034,0.82
7035,0.12
7036,0.2
7037,0.18
7038,0.7
7039,0.48
7040,0.2
7041,0.5
7042,0.62
7043,0.26
7044,0.68
7045,0.38
7046,0.66
7047,0.9
7048,0.08
7049,0.3
7050,0.1
7051,0.02
7052,0.74
7053,0.46
7054,0.24
7055,0.48
7056,0.4
7057,0.4
7058,0.4
7059,0.18
7060,0.08
7061,0.02
7062,0.78
7063,0.64
7064,0.42
7065,0.74
7066,0.5
7067,0.04
7068,0.72
7069,0.48
7070,0.32
7071,0.38
7072,0.36
7073,0.62
7074,0.38
7075,0.22
7076,0.54
7077,0.78
7078,0.42
7079,0.12
7080,0.38
7081,0.48
7082,0.4
7083,0.66
7084,0.1
7085,0.6
7086,0.46
7087,0.92
7088,0.56
7089,0.26
7090,0.54
7091,0.54
7092,0.5
7093,0.28
7094,0.74
7095,0.28
7096,0.34
7097,0.64
7098,0.68
7099,0.68
7100,0.5
7101,0.56
7102,0.22
7103,0.68
7104,0.28
7105,0.48
7106,0.38
7107,0.18
7108,0.08
7109,0.5
7110,0.2
7111,0.62
7112,0.5
7113,0.3
7114,0.2
7115,0.46
7116,0.04
7117,0.34
7118,0.36
7119,0.98
7120,0.14
7121,0.48
7122,0.5
7123,0.36
7124,0.92
7125,0.26
7126,0.16
7127,0.52
7128,0.3
7129,0.6
7130,0.04
7131,0.86
7132,0.7
7133,0.18
7134,0.4
7135,0.38
7136,0.52
7137,0.42
7138,0.42
7139,0.86
7140,0.2
7141,0.28
7142,0.46
7143,0.26
7144,0.4
7145,0.18
7146,0.76
7147,0.32
7148,0.2
7149,0.1
7150,0.28
7151,0.08
7152,0.32
7153,0.12
7154,0.9
7155,0.32
7156,0.36
7157,0.64
7158,0.22
7159,0.14
7160,0.72
7161,0.7
7162,0.14
7163,0.22
7164,0.28
7165,0.76
7166,0.86
7167,0.6
7168,0.06
7169,0.16
7170,0.18
7171,0.5
7172,0.08
7173,0.12
7174,0.12
7175,0.68
7176,0.2
7177,0.26
7178,0.64
7179,0.22
7180,0.48
7181,0.5
7182,0.48
7183,0.72
7184,0.54
7185,0.84
7186,0.54
7187,0.4
7188,0.3
7189,0.68
7190,0.22
7191,0.04
7192,0.32
7193,0.42
7194,0.24
7195,0.18
7196,0.76
7197,0.58
7198,0.32
7199,0.48
7200,0.74
7201,0.1
7202,0.24
7203,0.12
7204,0.12
7205,0.02
7206,0.4
7207,0.34
7208,0.66
7209,0.3
7210,0.84
7211,0.72
7212,0.18
7213,0.64
7214,0.3
7215,0.52
7216,0.24
7217,0.88
7218,0.5
7219,0.26
7220,0.68
7221,0.62
7222,0.7
7223,0.04
7224,0.38
7225,0.56
7226,0.24
7227,0.84
7228,0.7
7229,0.3
7230,0.7
7231,0.28
7232,0.1
7233,0.62
7234,0.48
7235,0.26
7236,0.72
7237,0.12
7238,0.54
7239,0.18
7240,0.4
7241,0.6
7242,0.68
7243,0.44
7244,0.28
7245,0.3
7246,0.22
7247,0.28
7248,0.68
7249,0.4
7250,0.38
7251,0.84
7252,0.44
7253,0.2
7254,0.04
7255,0.08
7256,0.1
7257,0.56
7258,0.42
7259,0.32
7260,0.42
7261,0.28
7262,0.66
7263,0.6
7264,0.6
7265,0.66
7266,0.52
7267,0.16
7268,0.1
7269,0.48
7270,0.3
7271,0.58
7272,0.42
7273,0.4
7274,0.22
7275,0.54
7276,0.8
7277,0.26
7278,0.64
7279,0.52
7280,0.64
7281,0.26
7282,0.68
7283,0.02
7284,0.54
7285,0.38
7286,0.76
7287,0.68
7288,0.7
7289,0.92
7290,0.56
7291,0.78
7292,0.54
7293,0.2
7294,0.48
7295,0.42
7296,0.76
7297,0.14
7298,0.22
7299,0.76
7300,0.52
7301,0.18
7302,0.34
7303,0.38
7304,0.88
7305,0.08
7306,0.24
7307,0.3
7308,0.72
7309,0.38
7310,0.6
7311,0.48
7312,0.76
7313,0.56
7314,0.26
7315,0.46
7316,0.22
7317,0.8
7318,0.2
7319,0.48
7320,0.72
7321,0.44
7322,0.42
7323,0.84
7324,0.14
7325,0.26
7326,0.82
7327,0.18
7328,0.44
7329,0.005
7330,0.78
7331,0.28
7332,0.8
7333,0.54
7334,0.2
7335,0.04
7336,0.78
7337,0.64
7338,0.82
7339,0.8
7340,0.42
7341,0.36
7342,0.46
7343,0.86
7344,0.54
7345,0.52
7346,0.82
7347,0.04
7348,0.4
7349,0.62
7350,0.16
7351,0.14
7352,0.82
7353,0.54
7354,0.7
7355,0.3
7356,0.26
7357,0.66
7358,0.86
7359,0.62
7360,0.28
7361,0.3
7362,0.4
7363,0.6
7364,0.18
7365,0.6
7366,0.7
7367,0.72
7368,0.28
7369,0.22
7370,0.34
7371,0.3
7372,0.005
7373,0.44
7374,0.52
7375,0.56
7376,0.5
7377,0.28
7378,0.2
7379,0.32
7380,0.2
7381,0.16
7382,0.52
7383,0.58
7384,0.62
7385,0.42
7386,0.62
7387,0.3
7388,0.9
7389,0.34
7390,0.66
7391,0.5
7392,0.4
7393,0.62
7394,0.64
7395,0.04
7396,0.32
7397,0.18
7398,0.2
7399,0.4
7400,0.56
7401,0.68
7402,0.76
7403,0.32
7404,0.54
7405,0.72
7406,0.84
7407,0.06
7408,0.68
7409,0.34
7410,0.24
7411,0.76
7412,0.42
7413,0.72
7414,0.46
7415,0.46
7416,0.26
7417,0.34
7418,0.6
7419,0.26
7420,0.32
7421,0.9
7422,0.5
7423,0.88
7424,0.1
7425,0.06
7426,0.28
7427,0.42
7428,0.14
7429,0.5
7430,0.16
7431,0.28
7432,0.88
7433,0.2
7434,0.24
7435,0.22
7436,0.62
7437,0.52
7438,0.64
7439,0.4
7440,0.18
7441,0.66
7442,0.76
7443,0.56
7444,0.06
7445,0.6
7446,0.44
7447,0.14
7448,0.82
7449,0.26
7450,0.8
7451,0.9
7452,0.56
7453,0.1
7454,0.48
7455,0.46
7456,0.08
7457,0.16
7458,0.82
7459,0.1
7460,0.36
7461,0.42
7462,0.52
7463,0.86
7464,0.18
7465,0.3
7466,0.08
7467,0.38
7468,0.1
7469,0.44
7470,0.6
7471,0.46
7472,0.12
7473,0.12
7474,0.84
7475,0.8
7476,0.5
7477,0.5
7478,0.58
7479,0.88
7480,0.46
7481,0.1
7482,0.86
7483,0.86
7484,0.62
7485,0.58
7486,0.18
7487,0.12
7488,0.26
7489,0.14
7490,0.36
7491,0.26
7492,0.5
7493,0.38
7494,0.48
7495,0.84
7496,0.48
7497,0.34
7498,0.86
7499,0.14
7500,0.62
7501,0.32
7502,0.28
7503,0.14
7504,0.28
7505,0.74
7506,0.16
7507,0.6
7508,0.14
7509,0.2
7510,0.36
7511,0.36
7512,0.82
7513,0.4
7514,0.4
7515,0.2
7516,0.6
7517,0.34
7518,0.46
7519,0.58
7520,0.18
7521,0.14
7522,0.24
7523,0.62
7524,0.72
7525,0.48
7526,0.12
7527,0.62
7528,0.18
7529,0.32
7530,0.26
7531,0.66
7532,0.64
7533,0.64
7534,0.42
7535,0.54
7536,0.32
7537,0.6
7538,0.5
7539,0.34
7540,0.4
7541,0.14
7542,0.2
7543,0.06
7544,0.16
7545,0.44
7546,0.46
7547,0.38
7548,0.36
7549,0.88
7550,0.34
7551,0.62
7552,0.76
7553,0.34
7554,0.16
7555,0.54
7556,0.48
7557,0.22
7558,0.22
7559,0.62
7560,0.44
7561,0.36
7562,0.24
7563,0.2
7564,0.3
7565,0.7
7566,0.12
7567,0.76
7568,0.18
7569,0.2
7570,0.42
7571,0.3
7572,0.36
7573,0.2
7574,0.56
7575,0.2
7576,0.46
7577,0.12
7578,0.36
7579,0.54
7580,0.1
7581,0.2
7582,0.72
7583,0.76
7584,0.62
7585,0.14
7586,0.005
7587,0.68
7588,0.16
7589,0.82
7590,0.34
7591,0.2
7592,0.02
7593,0.72
7594,0.72
7595,0.5
7596,0.62
7597,0.16
7598,0.4
7599,0.78
7600,0.5
7601,0.24
7602,0.26
7603,0.4
7604,0.66
7605,0.2
7606,0.14
7607,0.82
7608,0.44
7609,0.48
7610,0.08
7611,0.62
7612,0.36
7613,0.28
7614,0.04
7615,0.56
7616,0.6
7617,0.8
7618,0.2
7619,0.36
7620,0.22
7621,0.2
7622,0.52
7623,0.46
7624,0.04
7625,0.58
7626,0.16
7627,0.74
7628,0.64
7629,0.66
7630,0.42
7631,0.22
7632,0.16
7633,0.34
7634,0.5
7635,0.52
7636,0.16
7637,0.52
7638,0.18
7639,0.38
7640,0.12
7641,0.82
7642,0.2
7643,0.28
7644,0.82
7645,0.56
7646,0.2
7647,0.08
7648,0.14
7649,0.18
7650,0.14
7651,0.42
7652,0.3
7653,0.18
7654,0.44
7655,0.1
7656,0.42
7657,0.54
7658,0.24
7659,0.08
7660,0.72
7661,0.42
7662,0.12
7663,0.52
7664,0.5
7665,0.16
7666,0.64
7667,0.36
7668,0.64
7669,0.44
7670,0.46
7671,0.68
7672,0.24
7673,0.08
7674,0.26
7675,0.5
7676,0.08
7677,0.32
7678,0.2
7679,0.36
7680,0.18
7681,0.9
7682,0.5
7683,0.42
7684,0.92
7685,0.56
7686,0.9
7687,0.26
7688,0.52
7689,0.1
7690,0.86
7691,0.66
7692,0.34
7693,0.18
7694,0.12
7695,0.48
7696,0.32
7697,0.34
7698,0.68
7699,0.4
7700,0.54
7701,0.06
7702,0.28
7703,0.66
7704,0.64
7705,0.4
7706,0.26
7707,0.46
7708,0.12
7709,0.02
7710,0.32
7711,0.9
7712,0.12
7713,0.12
7714,0.46
7715,0.6
7716,0.7
7717,0.56
7718,0.18
7719,0.36
7720,0.24
7721,0.44
7722,0.5
7723,0.6
7724,0.34
7725,0.84
7726,0.08
7727,0.66
7728,0.4
7729,0.3
7730,0.12
7731,0.4
7732,0.36
7733,0.28
7734,0.18
7735,0.34
7736,0.58
7737,0.44
7738,0.9
7739,0.22
7740,0.36
7741,0.48
7742,0.9
7743,0.36
7744,0.08
7745,0.66
7746,0.22
7747,0.6
7748,0.44
7749,0.48
7750,0.3
7751,0.52
7752,0.8
7753,0.5
7754,0.54
7755,0.88
7756,0.58
7757,0.38
7758,0.48
7759,0.64
7760,0.4
7761,0.64
7762,0.28
7763,0.34
7764,0.54
7765,0.78
7766,0.68
7767,0.78
7768,0.48
7769,0.64
7770,0.08
7771,0.52
7772,0.5
7773,0.06
7774,0.24
7775,0.34
7776,0.44
7777,0.88
7778,0.76
7779,0.42
7780,0.46
7781,0.58
7782,0.82
7783,0.6
7784,0.14
7785,0.12
7786,0.38
7787,0.7
7788,0.48
7789,0.1
7790,0.72
7791,0.76
7792,0.18
7793,0.16
7794,0.9
7795,0.2
7796,0.14
7797,0.34
7798,0.28
7799,0.6
7800,0.3
7801,0.04
7802,0.12
7803,0.32
7804,0.44
7805,0.18
7806,0.08
7807,0.78
7808,0.18
7809,0.48
7810,0.02
7811,0.14
7812,0.82
7813,0.82
7814,0.12
7815,0.74
7816,0.06
7817,0.18
7818,0.82
7819,0.08
7820,0.42
7821,0.42
7822,0.68
7823,0.64
7824,0.18
7825,0.54
7826,0.42
7827,0.04
7828,0.6
7829,0.46
7830,0.14
7831,0.06
7832,0.18
7833,0.84
7834,0.46
7835,0.78
7836,0.44
7837,0.52
7838,0.74
7839,0.12
7840,0.14
7841,0.82
7842,0.6
7843,0.72
7844,0.06
7845,0.36
7846,0.72
7847,0.62
7848,0.58
7849,0.48
7850,0.84
7851,0.18
7852,0.02
7853,0.62
7854,0.46
7855,0.88
7856,0.28
7857,0.48
7858,0.42
7859,0.16
7860,0.16
7861,0.58
7862,0.88
7863,0.54
7864,0.34
7865,0.44
7866,0.3
7867,0.28
7868,0.54
7869,0.64
7870,0.34
7871,0.06
7872,0.78
7873,0.8
7874,0.6
7875,0.36
7876,0.32
7877,0.26
7878,0.16
7879,0.26
7880,0.46
7881,0.46
7882,0.32
7883,0.28
7884,0.52
7885,0.44
7886,0.62
7887,0.78
7888,0.32
7889,0.64
7890,0.22
7891,0.14
7892,0.84
7893,0.74
7894,0.44
7895,0.38
7896,0.76
7897,0.36
7898,0.5
7899,0.16
7900,0.3
7901,0.56
7902,0.06
7903,0.36
7904,0.56
7905,0.1
7906,0.22
7907,0.12
7908,0.56
7909,0.62
7910,0.32
7911,0.84
7912,0.24
7913,0.68
7914,0.48
7915,0.16
7916,0.14
7917,0.6
7918,0.7
7919,0.26
7920,0.22
7921,0.86
7922,0.12
7923,0.56
7924,0.14
7925,0.68
7926,0.02
7927,0.7
7928,0.24
7929,0.26
7930,0.92
7931,0.24
7932,0.44
7933,0.7
7934,0.6
7935,0.66
7936,0.42
7937,0.08
7938,0.3
7939,0.12
7940,0.26
7941,0.38
7942,0.2
7943,0.38
7944,0.98
7945,0.46
7946,0.28
7947,0.48
7948,0.6
7949,0.42
7950,0.54
7951,0.4
7952,0.36
7953,0.56
7954,0.76
7955,0.5
7956,0.76
7957,0.22
7958,0.7
7959,0.14
7960,0.64
7961,0.38
7962,0.44
7963,0.16
7964,0.64
7965,0.44
7966,0.005
7967,0.82
7968,0.06
7969,0.92
7970,0.2
7971,0.74
7972,0.44
7973,0.42
7974,0.6
7975,0.64
7976,0.74
7977,0.42
7978,0.08
7979,0.26
7980,0.32
7981,0.06
7982,0.5
7983,0.44
7984,0.5
7985,0.42
7986,0.52
7987,0.54
7988,0.7
7989,0.42
7990,0.22
7991,0.16
7992,0.08
7993,0.72
7994,0.34
7995,0.54
7996,0.4
7997,0.18
7998,0.42
7999,0.5
8000,0.16
8001,0.4
8002,0.1
8003,0.44
8004,0.3
8005,0.74
8006,0.12
8007,0.32
8008,0.9
8009,0.12
8010,0.58
8011,0.18
8012,0.52
8013,0.34
8014,0.52
8015,0.78
8016,0.22
8017,0.12
8018,0.64
8019,0.9
8020,0.16
8021,0.52
8022,0.52
8023,0.48
8024,0.82
8025,0.14
8026,0.06
8027,0.16
8028,0.62
8029,0.38
8030,0.76
8031,0.48
8032,0.24
8033,0.38
8034,0.64
8035,0.12
8036,0.5
8037,0.28
8038,0.1
8039,0.24
8040,0.22
8041,0.68
8042,0.72
8043,0.74
8044,0.52
8045,0.24
8046,0.32
8047,0.04
8048,0.14
8049,0.4
8050,0.34
8051,0.2
8052,0.7
8053,0.24
8054,0.2
8055,0.64
8056,0.32
8057,0.56
8058,0.22
8059,0.36
8060,0.74
8061,0.24
8062,0.62
8063,0.52
8064,0.32
8065,0.68
8066,0.62
8067,0.52
8068,0.32
8069,0.2
8070,0.34
8071,0.44
8072,0.06
8073,0.74
8074,0.12
8075,0.4
8076,0.5
8077,0.24
8078,0.76
8079,0.8
8080,0.32
8081,0.12
8082,0.44
8083,0.14
8084,0.24
8085,0.84
8086,0.36
8087,0.4
8088,0.24
8089,0.34
8090,0.24
8091,0.4
8092,0.76
8093,0.82
8094,0.1
8095,0.32
8096,0.8
8097,0.64
8098,0.74
8099,0.26
8100,0.06
8101,0.2
8102,0.1
8103,0.32
8104,0.68
8105,0.1
8106,0.22
8107,0.5
8108,0.58
8109,0.62
8110,0.94
8111,0.02
8112,0.62
8113,0.42
8114,0.46
8115,0.66
8116,0.52
8117,0.72
8118,0.44
8119,0.28
8120,0.04
8121,0.56
8122,0.26
8123,0.42
8124,0.6
8125,0.06
8126,0.06
8127,0.18
8128,0.16
8129,0.56
8130,0.74
8131,0.38
8132,0.005
8133,0.36
8134,0.84
